5C,PY,NAu,NAf,NAC,NP,NWT,NWA,NR,AFs,NF,NT,NSF,NWDL,NPSDL,NNSDL,NSSDL,NQDL,NWAR,NPSAR,NNSAR,NSSAR,NFAR,SAD,NDR
18,2016,6,3,2,34,13,143,54,6,4,0,0,428,8,4,3,2,517,6,0,4,0,52,0
16,2016,6,3,3,19,6,140,53,4,5,0,0,1980,46,17,23,9,4671,53,36,30,5,181,0
28,2016,10,3,1,13,10,137,30,4,4,0,4,1643,30,15,17,3,2834,30,12,21,0,144,0
21,2016,9,4,1,71,13,151,75,3,10,3,0,1093,21,4,13,9,2118,24,6,14,0,102,0
22,2016,14,6,3,16,9,137,37,6,5,0,0,1616,28,8,17,14,4043,46,21,24,1,108,0
4,2016,2,1,1,18,6,141,56,1,7,0,1,3126,69,27,50,19,10142,109,29,47,4,200,0
18,2016,4,1,1,18,15,154,78,3,7,0,0,2364,61,8,30,5,1898,10,1,2,0,106,0
5,2016,6,3,1,20,9,144,57,4,6,0,0,1199,26,14,9,5,2229,23,13,15,1,146,0
103,2016,4,1,1,36,9,145,41,3,5,0,10,784,16,3,10,2,2228,48,12,21,0,55,0
33,2016,8,4,3,29,15,148,122,3,13,0,0,1490,31,8,17,8,4044,57,13,27,0,226,0
21,2016,62,47,32,25,11,121,56,3,3,0,13,864,20,5,11,3,1395,19,7,7,1,80,0
21,2016,19,7,2,24,12,147,44,9,6,0,3,650,13,3,6,1,1975,24,11,15,2,182,0
18,2016,7,3,1,22,12,149,47,9,7,2,0,841,16,4,5,5,637,8,1,9,0,108,0
150,2016,18,12,6,19,7,139,114,6,3,0,0,782,15,7,9,0,665,7,0,1,0,55,0
23,2016,8,4,1,16,15,136,51,3,5,0,0,1025,18,11,10,7,1858,14,9,14,2,83,0
12,2016,2,1,1,16,10,154,46,7,8,0,0,1434,29,6,18,6,2417,23,5,9,0,122,0
96,2016,15,3,1,30,17,147,91,6,7,0,3,2703,50,25,28,19,7478,102,54,47,6,247,0
54,2016,13,3,1,22,14,149,101,5,8,0,0,1308,35,7,28,12,1622,16,14,13,1,62,0
40,2016,11,4,2,15,13,149,42,7,4,0,0,702,8,6,5,0,243,3,0,3,0,148,0
53,2016,13,7,2,29,7,150,81,7,9,0,8,1626,34,17,28,14,2733,43,10,22,1,156,0
201,2016,18,5,1,27,9,150,60,0,8,0,0,1991,29,16,17,16,5743,59,26,36,1,220,0
37,2016,11,6,1,35,15,151,112,15,9,0,3,1109,22,10,9,9,2510,23,13,20,0,144,0
43,2016,13,10,5,22,13,143,45,15,11,0,3,453,3,1,1,8,825,14,6,11,0,314,0
34,2016,2,1,1,20,17,149,55,2,6,6,0,4547,82,35,44,13,6947,71,20,34,0,208,0
24,2016,14,4,1,25,9,150,57,4,9,0,0,1493,28,8,5,10,2230,38,5,18,0,221,0
69,2016,11,4,2,21,9,146,47,8,6,0,0,850,10,7,8,1,1619,20,5,11,0,136,0
15,2016,4,4,1,17,18,152,47,1,6,0,1,837,20,5,5,4,1146,14,7,8,0,64,0
31,2016,9,4,1,21,12,152,61,4,8,0,2,1456,39,8,15,6,1759,11,8,10,0,109,0
19,2015,5,1,1,17,16,134,51,4,7,0,0,958,14,7,10,4,1974,24,15,20,0,93,0
29,2015,19,6,4,23,15,149,61,15,8,4,0,704,13,4,11,10,2947,40,21,20,3,162,0
31,2015,2,2,1,16,10,150,43,2,4,0,3,809,15,6,13,4,1276,18,7,16,0,37,0
10,2015,6,2,2,23,11,149,101,2,6,2,0,1138,21,10,14,7,2938,41,22,27,0,181,0
39,2015,16,6,2,24,15,150,74,5,7,0,0,1575,34,8,20,8,4768,79,17,33,0,257,0
16,2015,8,3,1,15,16,81,55,2,7,3,0,1339,31,8,20,4,1761,22,4,15,0,91,0
4,2015,5,2,2,23,14,141,40,6,10,0,1,2110,25,23,17,19,2836,25,8,12,0,113,0
38,2015,15,2,2,16,12,152,19,5,6,0,0,941,12,7,10,3,1262,4,5,5,0,89,0
12,2015,5,5,3,18,16,150,49,9,6,3,0,1214,17,9,12,10,1339,12,4,6,0,164,0
28,2015,4,1,1,23,13,139,51,1,8,3,0,2109,44,20,24,8,5616,86,23,40,0,156,0
28,2015,3,1,1,19,16,154,54,2,6,2,1,1619,40,11,24,5,2761,23,10,15,0,125,0
29,2015,10,3,2,22,14,154,48,7,9,0,0,511,10,6,6,0,675,9,2,4,0,105,0
11,2015,3,1,1,37,9,150,66,2,12,0,0,1215,24,10,19,8,1699,22,8,10,0,42,0
69,2015,7,1,1,28,15,143,63,5,8,0,0,938,9,11,11,4,1945,28,5,21,0,125,0
15,2015,11,3,2,18,9,155,64,2,6,0,1,1282,23,14,16,1,1480,15,4,8,0,102,0
60,2015,8,3,1,23,10,152,139,11,5,2,0,851,9,10,6,7,1489,15,7,10,0,58,0
15,2015,3,2,1,29,11,149,62,6,5,0,0,2529,41,23,22,2,8405,98,50,64,1,127,0
25,2015,17,6,2,13,13,152,53,5,3,0,0,1950,43,18,28,9,2278,31,12,22,1,15,0
24,2015,6,3,2,11,12,209,24,0,4,0,0,1907,37,20,23,6,2428,23,11,13,0,177,0
23,2015,8,5,3,23,13,149,72,2,7,3,0,699,13,7,10,3,2013,25,13,14,0,128,0
11,2015,10,2,1,12,14,94,32,6,4,0,0,350,6,7,4,1,686,8,5,9,0,109,0
45,2015,12,3,2,25,16,140,60,4,8,3,0,1526,31,11,17,7,1760,14,8,10,0,42,0
29,2015,5,3,2,15,8,138,40,5,4,2,2,2088,37,27,26,11,2288,21,8,10,0,171,0
25,2015,10,4,2,20,13,137,74,4,6,0,0,663,9,3,6,9,1008,11,6,6,0,76,0
18,2015,5,3,2,22,10,141,56,2,9,0,0,1040,16,11,9,9,1400,14,6,6,0,160,0
70,2015,6,2,1,22,8,149,79,2,7,2,0,932,25,6,15,4,1959,24,4,14,0,42,0
44,2015,2,2,1,17,14,144,40,2,6,2,0,784,12,7,5,0,1031,11,4,8,0,112,0
4,2015,5,1,1,23,17,150,57,2,8,0,0,1615,38,18,18,7,1925,21,7,10,0,266,0
34,2015,13,7,2,40,12,154,50,4,5,0,2,2092,42,25,27,21,5293,46,43,40,0,196,0
57,2015,4,3,3,38,10,149,81,1,4,0,1,671,14,2,7,0,483,6,0,2,0,92,0
17,2015,5,3,1,19,17,151,62,2,7,0,2,708,13,7,6,2,828,13,1,7,1,118,0
119,2015,10,3,2,45,12,159,70,6,5,0,0,1984,41,14,28,6,4829,76,24,48,0,194,0
26,2014,6,2,1,44,17,150,73,5,10,0,4,2182,42,21,31,18,4166,51,19,27,0,112,0
12,2014,2,2,2,15,11,149,23,2,2,0,0,604,11,7,12,0,235,7,2,4,0,46,0
53,2014,7,2,2,16,10,157,38,5,4,0,2,342,3,4,3,1,758,10,8,8,0,118,0
23,2014,6,2,1,25,17,150,74,3,7,0,2,1031,16,12,15,4,1453,9,12,8,0,82,0
13,2014,4,3,1,17,8,148,43,7,7,0,3,992,17,8,10,4,2168,26,17,12,0,105,0
50,2014,4,2,1,29,10,150,118,6,7,0,0,386,6,6,7,2,1485,24,8,15,0,64,0
51,2014,8,1,1,54,9,150,45,2,8,0,0,1469,36,14,18,5,1967,17,5,6,0,75,0
12,2014,12,7,3,24,12,142,65,11,9,0,0,912,17,4,10,5,1768,27,5,19,0,145,0
21,2014,2,1,1,21,14,150,89,2,8,0,0,835,13,4,4,0,1047,11,5,7,0,69,0
25,2014,8,2,2,26,11,138,65,4,10,0,2,1223,17,17,13,7,2504,30,19,20,0,117,0
140,2013,18,3,2,16,10,137,48,7,4,0,1,445,8,8,5,4,1072,11,13,10,0,137,0
52,2013,3,2,1,15,11,150,56,2,6,0,1,514,6,6,3,3,782,11,0,2,0,90,0
14,2013,4,1,1,20,8,145,53,2,5,3,0,1027,14,12,6,4,895,6,7,2,0,146,0
83,2013,8,2,1,17,11,150,76,2,6,0,0,497,9,7,4,1,691,3,7,7,0,70,0
13,2013,5,3,2,18,15,146,71,3,5,0,0,1470,28,14,15,13,2592,22,24,19,0,209,0
0,2019,12,4,4,47,17,156,86,11,9,3,0,2754,67,22,32,13,3806,38,8,19,0,203,2
0,2019,7,1,1,18,12,133,67,2,6,0,1,1314,20,12,20,6,3417,24,39,25,3,234,0
0,2019,10,5,2,24,13,151,69,7,6,2,9,3459,59,17,35,10,5604,51,25,31,0,97,2
0,2019,9,2,1,24,15,150,86,5,8,0,3,1869,34,13,24,11,4199,59,13,22,0,126,1
0,2019,8,2,1,24,12,149,61,1,6,0,1,695,16,0,7,0,432,5,0,1,0,68,2
0,2019,18,2,2,29,13,150,70,0,6,0,4,581,8,4,2,4,2118,41,8,17,0,111,0
0,2019,4,2,1,25,18,145,107,8,7,2,2,2508,54,15,27,7,3053,29,16,19,0,131,0
1,2019,6,2,2,31,10,156,92,1,9,0,5,2636,50,28,38,20,4024,46,17,36,0,321,0
1,2019,15,6,3,30,14,150,79,14,7,0,1,4845,79,45,38,19,7328,79,36,44,1,330,0
0,2019,2,1,1,31,9,149,106,1,8,0,9,522,9,2,4,2,731,8,7,3,0,119,2
1,2019,5,2,1,23,7,144,56,2,9,0,4,1407,33,6,25,15,5326,99,39,54,2,154,0
0,2019,8,3,3,59,15,150,68,4,3,15,3,822,15,6,7,0,1469,20,2,12,0,192,0
0,2019,5,5,2,31,12,149,73,5,8,5,8,1850,32,14,22,17,3601,48,18,21,0,98,2
0,2019,11,3,2,26,11,149,77,5,5,0,3,1280,28,11,13,1,3370,42,21,24,4,100,0
0,2019,5,3,3,18,8,158,56,2,6,0,2,827,14,6,3,6,1191,15,8,7,2,115,1
1,2019,8,1,1,24,13,151,64,7,6,0,5,568,13,2,10,2,555,4,4,2,0,139,0
0,2019,15,6,3,25,16,164,87,5,7,2,4,930,13,3,6,1,2600,29,15,17,1,75,3
0,2019,6,1,1,31,19,145,54,3,9,0,1,1277,16,16,12,3,2121,25,12,8,0,76,2
3,2019,9,1,1,32,10,147,90,8,8,4,1,1652,25,11,15,12,4709,52,34,31,4,203,0
0,2019,7,2,1,27,9,129,78,6,7,5,1,1343,21,16,14,9,3255,51,14,19,0,159,2
2,2019,5,2,2,23,13,150,73,2,7,2,7,922,22,0,7,1,1419,27,5,12,0,143,0
0,2019,6,4,1,22,12,148,47,8,6,0,5,996,18,10,9,3,1678,19,7,11,0,119,2
0,2019,2,1,1,29,11,147,95,2,6,3,1,2139,45,17,23,13,3085,26,13,23,1,143,1
1,2019,15,3,1,26,17,143,46,6,9,0,1,1455,25,7,13,20,3736,37,18,25,0,102,1
0,2019,6,2,1,12,14,150,37,5,3,0,1,1912,38,13,31,13,3866,58,20,47,0,131,3
0,2019,31,8,4,34,12,148,70,14,10,3,1,914,12,11,11,1,1211,10,4,3,0,120,0
0,2019,12,5,2,18,8,150,43,3,4,0,3,786,15,5,7,4,1217,12,3,2,0,96,1
1,2019,7,3,1,34,11,157,88,2,9,0,1,971,14,5,4,3,1662,12,5,7,2,134,1
1,2019,7,2,1,34,9,149,96,8,8,0,3,1293,19,6,10,0,3437,35,10,21,9,166,2
1,2019,20,8,3,20,12,125,81,3,5,0,1,852,11,5,5,4,2554,37,18,24,0,166,2
1,2019,9,5,1,31,14,143,46,4,9,0,7,2056,45,23,21,3,3424,38,23,23,3,129,1
0,2019,18,6,5,15,18,150,50,3,3,0,1,1294,20,10,15,9,4132,52,22,32,5,206,2
2,2019,8,2,2,27,10,143,77,4,6,0,11,1692,27,12,17,3,3149,34,10,15,0,87,0
0,2019,8,1,1,26,11,150,88,3,6,2,1,4316,60,32,41,17,5235,59,38,39,0,146,3
4,2019,8,2,1,16,14,148,49,5,4,0,1,2460,59,14,38,4,4655,68,18,52,1,187,1
0,2019,2,1,1,14,15,127,114,1,2,0,0,850,16,8,6,0,1664,16,13,10,0,76,0
0,2019,11,3,3,32,15,150,93,13,9,0,1,476,6,1,3,12,813,12,7,12,0,142,0
1,2019,12,8,3,19,8,141,45,5,6,6,3,819,13,9,10,1,1048,12,1,5,0,112,2
0,2019,4,5,2,20,15,94,40,3,3,0,14,2133,41,12,33,12,3991,48,14,31,0,199,2
0,2019,11,2,2,23,12,151,59,7,6,2,5,3042,63,22,30,15,5797,77,30,44,0,47,0
0,2019,4,4,1,15,12,129,51,2,4,0,1,690,14,5,10,3,1345,19,7,14,1,213,2
2,2019,5,2,2,24,13,149,51,7,7,0,1,812,8,7,8,1,1382,17,3,9,0,118,0
1,2019,9,2,1,31,15,153,97,9,8,0,2,1022,21,6,16,8,3573,49,23,27,0,155,1
1,2019,10,5,4,23,9,165,58,2,6,2,1,629,8,2,7,0,365,2,1,4,0,86,1
0,2019,5,2,1,30,14,148,64,3,8,0,1,571,10,0,4,1,793,10,3,5,0,75,0
1,2019,9,7,2,28,12,157,83,3,7,6,1,1046,16,10,9,15,1724,22,8,10,0,126,0
1,2019,1,2,2,17,15,139,89,1,4,0,3,621,8,1,6,2,842,12,3,7,1,100,1
1,2019,14,5,2,25,14,150,64,4,7,0,1,1084,14,6,6,1,1091,6,2,3,0,240,2
1,2019,8,2,1,32,14,150,118,4,9,4,1,1020,18,5,9,3,2658,36,11,20,0,149,3
0,2019,9,2,1,28,14,141,69,2,7,0,2,1685,21,7,18,16,4300,65,28,39,2,244,0
2,2019,5,3,3,24,15,146,83,4,6,0,8,3802,92,29,42,16,6588,66,32,39,1,230,1
2,2019,4,3,2,25,17,150,80,2,8,0,1,1213,22,15,22,2,3010,39,22,17,0,118,1
1,2019,12,9,3,29,16,148,61,5,9,3,1,1626,33,12,22,15,4170,43,24,34,5,127,3
0,2019,19,10,3,33,19,147,83,6,8,5,1,666,10,5,9,2,2449,29,11,19,0,185,0
1,2019,16,6,3,15,14,152,31,1,4,3,2,1139,18,6,9,3,3040,35,14,15,0,126,2
0,2019,7,5,4,25,8,157,47,0,6,0,1,991,19,9,14,2,1736,12,14,10,0,192,2
5,2019,6,4,3,32,12,149,75,7,6,0,2,1136,23,4,7,12,2558,22,3,2,0,146,2
3,2019,2,1,1,47,14,148,98,1,11,0,3,1136,15,7,10,10,2453,27,10,16,0,155,1
5,2019,11,4,1,26,19,146,71,2,7,0,10,632,14,1,7,5,1544,25,5,12,0,124,1
1,2019,10,3,3,20,8,147,38,8,3,4,2,809,16,4,9,0,1366,12,5,6,0,92,1
2,2019,3,1,1,30,10,147,60,9,4,0,3,1491,22,14,18,14,6207,83,43,51,2,197,0
0,2019,6,3,3,27,14,148,95,5,5,7,1,3143,57,29,41,11,7717,72,40,50,0,144,0
4,2019,7,2,2,27,13,150,78,4,7,0,2,1927,31,15,15,8,4707,61,24,39,0,174,0
1,2019,9,1,1,22,15,142,52,5,7,0,2,2258,32,15,26,9,4042,36,21,19,5,39,1
9,2019,11,6,3,27,12,122,107,8,6,0,6,1029,12,9,12,6,2160,33,12,19,0,178,0
1,2019,6,2,1,14,15,129,35,1,4,0,1,547,13,1,8,0,1067,19,8,16,2,79,0
6,2019,8,5,2,27,15,148,66,5,6,6,1,766,14,5,9,0,860,10,1,3,0,107,0
7,2019,4,5,5,31,7,142,122,1,9,2,2,1585,34,9,24,3,3896,48,21,19,0,177,0
11,2018,7,3,1,27,13,144,99,6,7,0,1,1890,39,21,20,5,5916,76,35,41,3,126,1
3,2018,3,3,2,20,10,149,61,2,5,2,7,1442,21,14,12,10,3370,46,18,29,1,146,0
2,2018,6,5,2,25,14,152,98,5,7,0,1,2027,50,8,22,6,2961,27,13,15,0,138,0
2,2018,3,3,1,24,9,140,68,5,7,0,2,1930,35,12,21,5,2890,38,18,22,0,153,1
1,2018,9,3,1,19,16,137,64,5,5,0,1,7007,135,44,81,55,10194,87,41,60,0,306,0
1,2018,4,6,3,33,16,148,60,5,7,0,1,1536,30,9,15,6,8460,133,62,95,7,198,1
7,2018,8,3,1,32,9,154,162,4,8,0,1,2327,42,17,30,9,5146,63,15,31,2,301,0
2,2018,10,2,1,22,10,148,62,3,5,2,1,1428,27,9,16,6,2800,33,8,18,0,153,0
2,2018,8,3,3,24,8,150,73,3,7,0,4,1689,24,15,24,9,2828,31,10,21,0,122,0
13,2018,8,3,2,28,8,116,51,3,14,5,2,1054,15,11,9,2,1956,16,16,11,1,76,3
3,2018,6,3,3,30,15,149,78,6,8,0,3,2092,40,12,26,9,3769,33,23,26,0,90,2
10,2018,21,4,3,21,8,149,62,15,5,0,1,2235,43,20,32,5,2868,14,7,9,0,186,0
2,2018,10,4,1,28,9,150,95,3,5,0,2,520,6,3,5,1,1255,16,6,9,0,288,1
1,2018,7,4,1,23,13,150,56,11,8,0,3,996,15,9,7,7,2044,20,12,20,0,84,2
4,2018,7,3,1,28,17,143,100,2,6,0,5,547,10,1,5,0,565,8,1,2,0,117,1
8,2018,7,3,1,28,14,151,63,2,7,0,2,1459,21,9,10,6,2184,17,7,16,0,167,0
8,2018,14,5,3,18,18,143,41,7,5,2,5,720,11,3,7,9,1397,16,10,8,0,166,1
0,2018,3,1,1,16,10,145,36,7,4,0,1,801,15,4,10,7,1190,11,12,9,0,150,0
6,2018,7,2,1,26,15,149,87,3,7,0,4,1161,26,8,13,4,1908,19,12,13,0,126,0
14,2018,7,4,1,13,10,144,51,2,2,0,4,512,7,3,3,0,498,8,0,4,0,72,0
10,2018,6,1,1,33,13,151,44,6,10,2,1,443,9,4,2,1,1085,18,6,8,1,134,0
8,2018,14,4,1,33,8,148,69,8,10,0,13,2483,55,15,28,12,4632,76,17,43,0,48,0
6,2018,10,4,2,37,8,149,127,3,8,8,8,1609,24,6,8,4,2327,20,14,12,0,130,0
10,2018,2,1,1,40,16,150,84,3,6,0,6,1457,27,16,13,1,2496,32,8,8,0,145,0
4,2018,2,4,1,19,12,153,93,7,5,0,1,1828,34,12,35,4,3073,27,21,20,0,195,0
4,2018,6,2,2,17,17,148,49,2,7,0,2,1191,24,11,23,1,2022,19,10,18,0,47,0
14,2018,6,3,1,27,16,149,75,3,9,0,1,1485,29,9,16,14,2808,40,7,23,0,184,0
13,2018,13,10,4,28,13,142,95,14,8,0,1,524,9,7,7,0,711,9,2,7,0,127,0
2,2018,4,3,2,26,13,147,85,5,9,0,3,4798,78,26,45,23,6536,57,16,37,0,74,0
2,2018,1,1,1,9,18,54,32,0,2,0,0,894,22,5,15,3,1308,17,6,10,0,70,0
26,2018,8,5,3,17,14,150,38,11,6,0,1,2685,47,21,37,17,1030,11,2,6,0,35,0
10,2018,6,3,1,17,13,129,45,1,6,0,1,1632,30,16,29,3,2843,32,11,17,0,232,0
7,2018,7,6,4,33,13,146,89,1,9,0,1,911,23,5,10,0,1010,5,2,2,0,185,0
41,2018,15,6,6,32,10,149,70,8,6,2,1,1559,33,4,16,17,3610,40,17,27,0,110,0
5,2018,9,3,2,24,14,150,56,5,6,0,3,800,12,8,9,4,1323,15,6,11,0,165,0
3,2018,11,2,1,26,13,147,50,4,5,0,8,1628,28,14,20,3,3296,47,11,25,0,148,0
9,2018,4,2,1,29,9,132,82,4,9,4,1,2593,40,20,38,7,3631,34,14,16,0,190,0
12,2017,4,2,1,18,11,149,73,2,4,0,4,1224,27,9,24,3,2413,50,9,17,0,91,0
8,2017,4,3,1,30,19,149,90,6,8,0,2,811,19,7,8,0,1190,15,2,7,0,151,0
18,2017,7,2,2,24,17,151,85,4,8,0,2,878,17,6,4,0,1711,15,8,11,0,173,0
6,2017,4,1,1,15,9,150,39,3,6,0,1,1585,31,7,19,6,2700,28,14,11,0,118,0
38,2017,8,3,2,18,10,145,53,3,4,0,1,543,7,4,3,7,818,8,3,4,0,43,0
16,2017,7,2,1,15,13,148,30,2,5,0,1,840,11,6,9,7,1234,9,9,7,0,120,0
12,2017,4,2,1,21,17,150,72,4,8,0,3,4104,62,41,40,21,8646,92,45,72,4,145,0
10,2017,7,4,3,29,6,150,65,4,9,0,3,716,10,5,9,5,1595,19,4,13,0,78,0
3,2017,5,2,1,16,12,150,55,6,4,0,1,2372,52,21,25,5,5526,71,33,29,0,56,0
21,2017,3,1,1,12,15,150,40,2,3,0,1,1862,29,13,17,1,4518,45,47,32,0,171,0
28,2017,6,2,1,25,9,149,69,5,6,0,1,1653,33,16,17,11,4289,52,35,35,2,123,0
23,2017,10,5,3,23,10,98,42,8,4,0,7,400,8,2,7,4,282,4,0,2,0,118,0
10,2017,3,1,1,15,11,114,25,4,5,0,2,1216,26,10,19,3,2193,43,10,19,0,217,0
22,2017,9,7,5,16,9,145,43,4,4,0,1,1353,19,18,17,2,710,9,6,10,0,37,0
9,2017,5,2,1,22,12,148,51,4,8,0,1,645,13,2,7,2,587,8,3,4,0,104,0
5,2017,4,1,1,20,15,150,67,3,6,0,3,602,9,6,9,0,1020,8,15,8,3,216,0
19,2017,8,3,3,27,15,150,57,1,7,0,3,553,8,6,4,0,2567,40,13,21,1,121,0
8,2017,3,2,2,24,7,146,74,4,8,0,0,1832,39,10,22,14,3066,31,9,17,0,103,0
16,2017,9,2,1,23,16,149,73,7,7,2,0,1791,40,12,21,6,4796,68,26,42,3,134,0
14,2017,10,1,1,33,16,150,53,8,10,2,0,709,12,0,6,2,1828,29,9,22,0,98,0
15,2017,14,3,1,24,8,148,56,4,12,2,1,1868,49,16,31,1,1866,15,7,9,0,85,0
13,2017,5,2,1,18,14,150,55,8,8,0,2,1711,34,6,13,14,4066,67,22,29,1,263,0
32,2017,3,1,1,18,16,158,65,3,5,0,2,907,19,7,14,4,940,11,7,9,0,100,0
2,2017,4,2,2,25,13,150,88,2,5,0,0,5333,93,36,55,40,18339,200,107,128,8,115,0
4,2017,7,3,1,24,10,147,59,6,9,0,0,577,14,1,6,1,345,2,2,0,0,116,0
1,2017,5,2,2,16,11,150,52,3,6,0,3,1050,20,4,9,4,1796,16,8,5,0,121,0
10,2017,3,3,2,14,16,150,67,2,5,0,1,1414,31,3,20,7,993,15,7,12,0,78,0
11,2017,8,4,1,30,13,148,62,7,9,0,0,886,13,7,13,3,1123,10,2,8,0,146,0
17,2017,6,2,1,13,6,156,70,6,3,0,0,1214,25,11,10,8,3334,41,32,23,0,104,0
24,2017,7,2,2,23,12,145,60,3,7,2,0,1559,17,14,16,17,2686,20,17,16,0,121,0
4,2017,8,4,2,21,9,149,60,2,8,0,3,1040,12,10,8,17,2970,31,26,19,0,227,0
11,2017,7,1,1,21,15,151,67,2,7,0,0,1220,18,5,14,5,1008,16,3,2,0,111,0
16,2017,19,6,2,22,11,150,61,3,7,0,3,1582,31,9,21,8,3523,36,18,21,1,108,0
21,2017,10,5,1,23,12,139,54,3,8,0,2,5068,81,45,60,3,8934,83,36,53,0,197,0
17,2017,7,3,3,32,17,141,33,10,6,0,1,1517,26,4,14,8,2855,38,10,14,0,170,0
15,2017,3,2,1,29,9,150,98,3,8,0,0,1528,34,6,17,6,3345,51,17,26,0,126,0
12,2017,7,4,2,26,14,150,74,3,10,3,0,2052,37,11,18,5,2458,19,6,7,0,126,0
21,2016,4,3,2,27,11,150,50,2,6,2,0,2930,66,22,27,11,4773,48,10,17,0,47,0
7,2016,3,1,1,19,12,154,74,3,4,0,0,1302,30,10,17,8,3036,44,15,19,0,84,0
11,2016,9,2,1,24,14,151,59,3,8,2,2,954,19,8,12,6,1183,15,4,11,0,134,0
24,2016,6,1,1,24,16,159,54,7,6,4,0,2136,42,15,20,9,2247,34,9,18,0,40,0
16,2016,2,1,1,9,14,121,17,2,4,0,0,3269,75,25,48,9,7491,96,36,60,4,83,0
18,2016,2,1,1,33,12,138,112,2,11,0,0,2844,47,24,35,15,6809,86,60,64,4,133,0
16,2016,5,3,2,23,15,148,54,6,7,0,1,1023,15,9,9,10,3961,56,26,41,4,160,0
15,2016,7,6,1,26,14,146,85,10,8,0,2,797,10,8,2,2,930,8,6,8,0,134,0
25,2016,8,2,2,27,11,147,77,7,7,0,3,2297,21,25,24,4,2960,24,8,12,0,107,0
21,2016,11,2,1,23,9,149,57,3,9,0,1,2011,37,14,24,2,3399,36,9,12,0,128,0
38,2016,5,4,2,19,5,150,40,3,7,0,0,1297,19,10,13,3,2013,15,11,10,0,125,0
78,2016,7,2,1,28,18,150,64,8,6,0,4,1295,22,13,15,8,2915,34,13,19,0,118,0
12,2016,2,1,1,33,16,150,112,1,10,3,4,839,21,4,15,1,601,5,2,1,0,111,0
18,2016,16,5,2,23,15,146,48,7,7,0,0,1079,20,6,9,4,2301,24,10,15,4,200,0
27,2016,15,3,1,21,15,144,52,4,7,0,0,778,13,4,8,0,857,4,2,6,0,149,0
80,2016,7,5,2,25,11,147,78,6,5,0,5,892,16,11,11,5,1351,13,7,7,0,91,0
70,2016,18,4,1,22,13,150,59,8,7,0,0,1887,33,12,26,2,709,7,1,5,0,50,0
31,2016,5,2,1,35,18,168,65,3,8,3,1,1259,18,13,15,11,4097,58,15,21,0,217,0
15,2016,6,3,1,19,17,151,51,4,4,0,0,471,7,6,5,2,997,12,8,10,1,63,0
18,2016,9,2,1,16,9,146,57,5,4,0,0,683,8,5,3,1,1138,19,9,14,0,62,0
12,2016,5,2,1,15,12,133,34,3,6,0,0,820,16,7,6,5,1516,15,6,9,1,40,0
34,2016,6,2,1,22,18,151,80,4,8,0,0,2377,36,15,26,7,2902,44,16,28,0,49,0
10,2016,2,1,1,29,12,150,69,4,10,0,0,877,21,3,13,4,1672,25,11,15,0,96,0
16,2016,3,2,1,18,13,137,50,2,7,0,0,1049,14,6,13,2,1696,15,4,10,0,153,0
12,2016,7,1,1,24,15,166,58,2,7,0,2,430,11,0,4,2,931,12,3,8,0,124,0
60,2016,4,3,1,19,10,145,53,5,5,0,0,1043,16,8,15,2,2412,30,8,17,2,110,0
39,2016,4,1,1,38,6,140,50,2,6,0,0,1684,33,13,17,10,1404,21,2,8,0,97,0
13,2016,12,3,2,28,16,149,55,2,8,0,0,1089,18,8,13,4,1454,14,9,9,1,159,0
13,2016,2,1,1,23,8,122,58,2,12,2,1,284,5,2,4,0,274,5,0,3,0,108,0
4,2016,9,5,4,18,15,149,44,5,8,0,1,994,11,7,7,3,1805,24,4,11,0,92,0
14,2016,9,5,1,26,14,150,77,8,7,0,0,774,15,7,14,0,1200,19,6,9,0,164,0
22,2016,3,2,2,22,8,150,48,3,5,2,0,2857,63,27,32,5,6168,80,42,59,2,57,0
24,2016,12,6,3,25,13,151,57,7,8,0,0,1680,36,12,17,3,3133,33,18,17,0,178,0
23,2016,7,6,2,28,10,153,95,11,9,0,3,1394,34,11,13,9,1284,28,4,6,0,122,0
25,2016,4,1,1,17,8,150,71,2,6,0,0,546,8,0,2,1,723,6,3,4,1,107,0
18,2015,4,2,1,14,13,134,49,4,5,0,0,2340,53,23,28,14,3376,46,15,26,0,346,0
22,2015,9,4,4,30,14,146,51,5,7,4,0,617,9,5,5,0,2091,23,18,22,3,110,0
29,2015,4,3,3,13,16,117,31,3,4,0,2,1885,32,17,21,11,3108,34,16,21,0,87,0
11,2015,13,2,1,22,15,149,65,9,7,2,5,593,18,4,3,4,1672,33,7,18,0,147,0
13,2015,9,2,1,20,14,150,58,7,7,0,2,794,12,5,12,2,2319,29,13,16,0,149,0
1,2015,4,4,3,24,11,148,124,3,9,0,0,1688,33,7,16,13,2290,27,8,15,0,161,0
11,2015,5,2,2,19,12,163,39,2,7,0,0,2470,47,31,38,2,4462,44,20,25,0,120,0
10,2015,6,4,2,13,15,116,26,3,4,0,0,1681,34,8,22,1,3006,38,11,26,0,112,0
12,2015,8,6,5,11,14,147,32,3,4,2,0,995,15,13,11,7,1458,12,7,11,0,106,0
20,2015,10,4,2,28,12,137,85,2,7,0,1,1345,21,10,13,4,3067,33,18,23,0,103,0
16,2015,5,2,1,12,12,153,25,3,4,0,0,2298,32,21,25,8,3695,34,25,19,1,148,0
68,2015,10,5,1,22,8,150,53,5,9,0,0,1377,29,15,23,10,2306,28,10,16,0,91,0
